roi,subject,model,corr_type,r
Auditory_Association,sub-09,Animacy,semipartial,0.04013296859655461
Auditory_Association,sub-10,Animacy,semipartial,-0.012306787261553142
Auditory_Association,sub-11,Animacy,semipartial,-0.06993849610212481
Auditory_Association,sub-12,Animacy,semipartial,0.13844314541051908
Auditory_Association,sub-13,Animacy,semipartial,0.03237819706273124
Auditory_Association,sub-14,Animacy,semipartial,-0.0920029669088164
Auditory_Association,sub-15,Animacy,semipartial,0.02011777712180269
Auditory_Association,sub-16,Animacy,semipartial,0.02582804644501163
Auditory_Association,sub-17,Animacy,semipartial,0.042105084244038714
Auditory_Association,sub-18,Animacy,semipartial,0.10383036356106018
Auditory_Association,sub-19,Animacy,semipartial,0.019372653522251062
Auditory_Association,sub-20,Animacy,semipartial,-0.05979573509352358
Auditory_Association,sub-01,Category,full,0.04154969739086409
Auditory_Association,sub-02,Category,full,0.04487413446649248
Auditory_Association,sub-03,Category,full,0.0068034802252055614
Auditory_Association,sub-04,Category,full,0.029171543361579497
Auditory_Association,sub-05,Category,full,0.03885317498620276
Auditory_Association,sub-06,Category,full,0.012127134485975268
Auditory_Association,sub-07,Category,full,0.05681755062678312
Auditory_Association,sub-08,Category,full,0.04818602141148225
Auditory_Association,sub-09,Category,full,0.035100089047691165
Auditory_Association,sub-10,Category,full,0.06478291847900783
Auditory_Association,sub-11,Category,full,-0.008472003196682492
Auditory_Association,sub-12,Category,full,0.022731581458256316
Auditory_Association,sub-13,Category,full,0.041847270848488244
Auditory_Association,sub-14,Category,full,-0.04057524791184017
Auditory_Association,sub-15,Category,full,-0.011006652229171736
Auditory_Association,sub-16,Category,full,0.01585980157512554
Auditory_Association,sub-17,Category,full,-0.03232806360840241
Auditory_Association,sub-18,Category,full,0.057673857190168897
Auditory_Association,sub-19,Category,full,0.03316032947388923
Auditory_Association,sub-20,Category,full,0.03498420080390925
Auditory_Association,sub-01,Category,semipartial,0.037922717106948035
Auditory_Association,sub-02,Category,semipartial,0.034833631779901446
Auditory_Association,sub-03,Category,semipartial,-0.013621831901108515
Auditory_Association,sub-04,Category,semipartial,-0.014224281689582337
Auditory_Association,sub-05,Category,semipartial,0.013521224850047926
Auditory_Association,sub-06,Category,semipartial,0.019799240966673487
Auditory_Association,sub-07,Category,semipartial,0.05185838996389029
Auditory_Association,sub-08,Category,semipartial,0.04646161750941736
Auditory_Association,sub-09,Category,semipartial,0.01897726031997464
Auditory_Association,sub-10,Category,semipartial,0.06260713954929807
Auditory_Association,sub-11,Category,semipartial,0.012034284025641481
Auditory_Association,sub-12,Category,semipartial,-0.02153612823236697
Auditory_Association,sub-13,Category,semipartial,0.026837823026327735
Auditory_Association,sub-14,Category,semipartial,-0.0067671523298275076
Auditory_Association,sub-15,Category,semipartial,-0.016347883704453996
Auditory_Association,sub-16,Category,semipartial,0.008745239603155175
Auditory_Association,sub-17,Category,semipartial,-0.046531148200701325
Auditory_Association,sub-18,Category,semipartial,0.0207306920238331
Auditory_Association,sub-19,Category,semipartial,0.026207420166573167
Auditory_Association,sub-20,Category,semipartial,0.053524170761671444
Auditory_Association,sub-01,Gist,full,0.08732370239906309
Auditory_Association,sub-02,Gist,full,0.059928497764202115
Auditory_Association,sub-03,Gist,full,-0.09335509581605927
Auditory_Association,sub-04,Gist,full,-0.03502756405052457
Auditory_Association,sub-05,Gist,full,0.010284054588865735
Auditory_Association,sub-06,Gist,full,-0.005301063346602612
Auditory_Association,sub-07,Gist,full,-0.05658088503409651
Auditory_Association,sub-08,Gist,full,0.00789097506983714
Auditory_Association,sub-09,Gist,full,-0.03482767806088781
Auditory_Association,sub-10,Gist,full,-0.07853211746364573
Auditory_Association,sub-11,Gist,full,-0.07788037462684373
Auditory_Association,sub-12,Gist,full,0.056536088110283045
Auditory_Association,sub-13,Gist,full,-0.06522281418113901
Auditory_Association,sub-14,Gist,full,0.0503855668927435
Auditory_Association,sub-15,Gist,full,0.017633215195714102
Auditory_Association,sub-16,Gist,full,0.06196871870041859
Auditory_Association,sub-17,Gist,full,-0.06558517706258245
Auditory_Association,sub-18,Gist,full,-0.0030791880235646898
Auditory_Association,sub-19,Gist,full,0.03264371225692477
Auditory_Association,sub-20,Gist,full,0.028645024227274274
Auditory_Association,sub-01,Gist,semipartial,0.08894805130585379
Auditory_Association,sub-02,Gist,semipartial,0.06172485789275328
Auditory_Association,sub-03,Gist,semipartial,-0.09294888265612065
Auditory_Association,sub-04,Gist,semipartial,-0.0334603740387745
Auditory_Association,sub-05,Gist,semipartial,0.012010613929418936
Auditory_Association,sub-06,Gist,semipartial,-0.004974663595477832
Auditory_Association,sub-07,Gist,semipartial,-0.05455316290808954
Auditory_Association,sub-08,Gist,semipartial,0.009639730918605788
Auditory_Association,sub-09,Gist,semipartial,-0.03340458453171166
Auditory_Association,sub-10,Gist,semipartial,-0.07628089980492822
Auditory_Association,sub-11,Gist,semipartial,-0.07853539031508908
Auditory_Association,sub-12,Gist,semipartial,0.05798576816234241
Auditory_Association,sub-13,Gist,semipartial,-0.0636071546415478
Auditory_Association,sub-14,Gist,semipartial,0.04855380106198126
Auditory_Association,sub-15,Gist,semipartial,0.01732991961367135
Auditory_Association,sub-16,Gist,semipartial,0.06269495018897023
Auditory_Association,sub-17,Gist,semipartial,-0.06662441507796768
Auditory_Association,sub-18,Gist,semipartial,-0.0005450469980129352
Auditory_Association,sub-19,Gist,semipartial,0.033952271526156104
Auditory_Association,sub-20,Gist,semipartial,0.029681772066030985
Insular_and_Frontal_Opercular,sub-01,Animacy,full,0.013153031980378727
Insular_and_Frontal_Opercular,sub-02,Animacy,full,0.004156800578565443
Insular_and_Frontal_Opercular,sub-03,Animacy,full,0.042411655008327664
Insular_and_Frontal_Opercular,sub-04,Animacy,full,0.08099670674085452
Insular_and_Frontal_Opercular,sub-05,Animacy,full,0.1503802294758083
Insular_and_Frontal_Opercular,sub-06,Animacy,full,0.0901371135343146
Insular_and_Frontal_Opercular,sub-07,Animacy,full,-0.08812596847716028
Insular_and_Frontal_Opercular,sub-08,Animacy,full,0.047279694902556936
Insular_and_Frontal_Opercular,sub-09,Animacy,full,-0.010334159018709741
Insular_and_Frontal_Opercular,sub-10,Animacy,full,0.07953481088807703
Insular_and_Frontal_Opercular,sub-11,Animacy,full,-0.03076921415015807
Insular_and_Frontal_Opercular,sub-12,Animacy,full,0.062021067743463304
Insular_and_Frontal_Opercular,sub-13,Animacy,full,0.003238583808773611
Insular_and_Frontal_Opercular,sub-14,Animacy,full,-0.011859641571944152
Insular_and_Frontal_Opercular,sub-15,Animacy,full,-0.016992340881690993
Insular_and_Frontal_Opercular,sub-16,Animacy,full,0.013900927318712026
Insular_and_Frontal_Opercular,sub-17,Animacy,full,0.03223186804010992
Insular_and_Frontal_Opercular,sub-18,Animacy,full,0.1594826765957373
Insular_and_Frontal_Opercular,sub-19,Animacy,full,0.006674769834960282
Insular_and_Frontal_Opercular,sub-20,Animacy,full,-0.04479912524055454
Insular_and_Frontal_Opercular,sub-01,Animacy,semipartial,0.004277510706946003
Insular_and_Frontal_Opercular,sub-02,Animacy,semipartial,-0.010762835491954973
Insular_and_Frontal_Opercular,sub-03,Animacy,semipartial,0.033757966772480434
Insular_and_Frontal_Opercular,sub-04,Animacy,semipartial,0.08294148718967431
Insular_and_Frontal_Opercular,sub-05,Animacy,semipartial,0.1451003022592464
Insular_and_Frontal_Opercular,sub-06,Animacy,semipartial,0.07659837161883906
Insular_and_Frontal_Opercular,sub-07,Animacy,semipartial,-0.10711286312376933
Insular_and_Frontal_Opercular,sub-08,Animacy,semipartial,0.033922512072510326
Insular_and_Frontal_Opercular,sub-09,Animacy,semipartial,-0.043353585640563054
Insular_and_Frontal_Opercular,sub-10,Animacy,semipartial,0.06654661895990452
Insular_and_Frontal_Opercular,sub-11,Animacy,semipartial,-0.028698065395621346
Insular_and_Frontal_Opercular,sub-12,Animacy,semipartial,0.016003508541121737
Insular_and_Frontal_Opercular,sub-13,Animacy,semipartial,-0.008297026670109368
Insular_and_Frontal_Opercular,sub-14,Animacy,semipartial,-0.02439282533759549
Insular_and_Frontal_Opercular,sub-15,Animacy,semipartial,-0.016817859447356552
Insular_and_Frontal_Opercular,sub-16,Animacy,semipartial,0.009974186883323672
Insular_and_Frontal_Opercular,sub-17,Animacy,semipartial,0.028784421033973315
Insular_and_Frontal_Opercular,sub-18,Animacy,semipartial,0.14211021246038277
Insular_and_Frontal_Opercular,sub-19,Animacy,semipartial,0.0032443117137066534
Insular_and_Frontal_Opercular,sub-20,Animacy,semipartial,-0.049750306904860556
Insular_and_Frontal_Opercular,sub-01,Category,full,0.027798059669744298
Insular_and_Frontal_Opercular,sub-02,Category,full,0.04357689466106729
Insular_and_Frontal_Opercular,sub-03,Category,full,0.03146977885915398
Insular_and_Frontal_Opercular,sub-04,Category,full,0.008841295181159678
Insular_and_Frontal_Opercular,sub-05,Category,full,0.041484063669896265
Insular_and_Frontal_Opercular,sub-06,Category,full,0.0542076173019865
Insular_and_Frontal_Opercular,sub-07,Category,full,0.040064502365886406
Insular_and_Frontal_Opercular,sub-08,Category,full,0.0455525817093551
Insular_and_Frontal_Opercular,sub-09,Category,full,0.0939603918801859
Insular_and_Frontal_Opercular,sub-10,Category,full,0.05050637861887525
Insular_and_Frontal_Opercular,sub-11,Category,full,-0.010500059530497048
Insular_and_Frontal_Opercular,sub-12,Category,full,0.14579762480238637
Insular_and_Frontal_Opercular,sub-13,Category,full,0.033067088808365924
Insular_and_Frontal_Opercular,sub-14,Category,full,0.034221824728462316
Insular_and_Frontal_Opercular,sub-15,Category,full,-0.0029449417406018892
Insular_and_Frontal_Opercular,sub-16,Category,full,0.013807492194095985
Insular_and_Frontal_Opercular,sub-17,Category,full,0.015608437161310005
Insular_and_Frontal_Opercular,sub-18,Category,full,0.07829501931512937
Insular_and_Frontal_Opercular,sub-19,Category,full,0.010246661077612195
Insular_and_Frontal_Opercular,sub-20,Category,full,0.006805213724147379
Insular_and_Frontal_Opercular,sub-01,Category,semipartial,0.02432030603026516
Insular_and_Frontal_Opercular,sub-02,Category,semipartial,0.04332260995230866
Insular_and_Frontal_Opercular,sub-03,Category,semipartial,0.0166032953639623
Insular_and_Frontal_Opercular,sub-04,Category,semipartial,-0.01594950037837902
Insular_and_Frontal_Opercular,sub-05,Category,semipartial,-0.005190525510433612
Insular_and_Frontal_Opercular,sub-06,Category,semipartial,0.025723237480336555
Insular_and_Frontal_Opercular,sub-07,Category,semipartial,0.07158386963606474
Insular_and_Frontal_Opercular,sub-08,Category,semipartial,0.02873386815148129
Insular_and_Frontal_Opercular,sub-09,Category,semipartial,0.10206974596898989
Insular_and_Frontal_Opercular,sub-10,Category,semipartial,0.024577460924977694
Insular_and_Frontal_Opercular,sub-11,Category,semipartial,0.0012592818886875419
Insular_and_Frontal_Opercular,sub-12,Category,semipartial,0.1372196125404553
Insular_and_Frontal_Opercular,sub-13,Category,semipartial,0.03114028512218757
Insular_and_Frontal_Opercular,sub-14,Category,semipartial,0.039636569312023695
Insular_and_Frontal_Opercular,sub-15,Category,semipartial,0.003808078639077802
Insular_and_Frontal_Opercular,sub-16,Category,semipartial,0.009998850840462741
Insular_and_Frontal_Opercular,sub-17,Category,semipartial,0.0059471931950552375
Insular_and_Frontal_Opercular,sub-18,Category,semipartial,0.03095445539999732
Insular_and_Frontal_Opercular,sub-19,Category,semipartial,0.006283616707696046
Insular_and_Frontal_Opercular,sub-20,Category,semipartial,0.022332481562797327
Insular_and_Frontal_Opercular,sub-01,Gist,full,-0.017343783875072526
Insular_and_Frontal_Opercular,sub-02,Gist,full,-0.04113445524740065
Insular_and_Frontal_Opercular,sub-03,Gist,full,-0.06421736079584982
Insular_and_Frontal_Opercular,sub-04,Gist,full,0.07674645329695702
Insular_and_Frontal_Opercular,sub-05,Gist,full,0.07872632133339767
Insular_and_Frontal_Opercular,sub-06,Gist,full,-0.019867775550914752
Insular_and_Frontal_Opercular,sub-07,Gist,full,-0.03318285168210738
Insular_and_Frontal_Opercular,sub-08,Gist,full,-0.09747514480353185
Insular_and_Frontal_Opercular,sub-09,Gist,full,-0.027297719951209772
Insular_and_Frontal_Opercular,sub-10,Gist,full,-0.04633536655831253
Insular_and_Frontal_Opercular,sub-11,Gist,full,0.05439416550070262
Insular_and_Frontal_Opercular,sub-12,Gist,full,0.12933589247604788
Insular_and_Frontal_Opercular,sub-13,Gist,full,-0.08288560259738557
Insular_and_Frontal_Opercular,sub-14,Gist,full,-0.019675192937598004
Insular_and_Frontal_Opercular,sub-15,Gist,full,0.03286177509035053
Insular_and_Frontal_Opercular,sub-16,Gist,full,0.005050990760999364
Insular_and_Frontal_Opercular,sub-17,Gist,full,0.015436871258773414
Insular_and_Frontal_Opercular,sub-18,Gist,full,0.08854211526024025
Insular_and_Frontal_Opercular,sub-19,Gist,full,-0.06862868698096639
Insular_and_Frontal_Opercular,sub-20,Gist,full,-0.008014577461154391
Insular_and_Frontal_Opercular,sub-01,Gist,semipartial,-0.016326639874033717
Insular_and_Frontal_Opercular,sub-02,Gist,semipartial,-0.039623065397863956
Insular_and_Frontal_Opercular,sub-03,Gist,semipartial,-0.06297236633581926
Insular_and_Frontal_Opercular,sub-04,Gist,semipartial,0.07746925563096324
Insular_and_Frontal_Opercular,sub-05,Gist,semipartial,0.08090021838758794
Insular_and_Frontal_Opercular,sub-06,Gist,semipartial,-0.01758595024825927
Insular_and_Frontal_Opercular,sub-07,Gist,semipartial,-0.032202246663015376
Insular_and_Frontal_Opercular,sub-08,Gist,semipartial,-0.09573927760810667
Insular_and_Frontal_Opercular,sub-09,Gist,semipartial,-0.024084255765060677
Insular_and_Frontal_Opercular,sub-10,Gist,semipartial,-0.04424789623109213
Insular_and_Frontal_Opercular,sub-11,Gist,semipartial,0.05392635450254891
Insular_and_Frontal_Opercular,sub-12,Gist,semipartial,0.13478691837667842
Insular_and_Frontal_Opercular,sub-13,Gist,semipartial,-0.08177293081413295
Insular_and_Frontal_Opercular,sub-14,Gist,semipartial,-0.018547594911023473
Insular_and_Frontal_Opercular,sub-15,Gist,semipartial,0.03270487440173128
Insular_and_Frontal_Opercular,sub-16,Gist,semipartial,0.0055983778055002965
Insular_and_Frontal_Opercular,sub-17,Gist,semipartial,0.016136190167562858
Insular_and_Frontal_Opercular,sub-18,Gist,semipartial,0.09204761768949912
Insular_and_Frontal_Opercular,sub-19,Gist,semipartial,-0.0682872227671725
Insular_and_Frontal_Opercular,sub-20,Gist,semipartial,-0.00798329260665486
Medial_Temporal,sub-01,Animacy,full,0.12774990813915604
Medial_Temporal,sub-02,Animacy,full,0.07697485664453874
Medial_Temporal,sub-03,Animacy,full,0.1388466477094481
Medial_Temporal,sub-04,Animacy,full,0.06926128288360196
Medial_Temporal,sub-05,Animacy,full,0.08249338164693597
Medial_Temporal,sub-06,Animacy,full,0.05902659773002561
Medial_Temporal,sub-07,Animacy,full,0.08267476635358434
Medial_Temporal,sub-08,Animacy,full,0.21583431544600215
Medial_Temporal,sub-09,Animacy,full,0.1867260751876653
Medial_Temporal,sub-10,Animacy,full,-0.0024875659388625447
Medial_Temporal,sub-11,Animacy,full,0.10617843936819084
Medial_Temporal,sub-12,Animacy,full,0.055640788228410475
Medial_Temporal,sub-13,Animacy,full,0.17298957339538382
Medial_Temporal,sub-14,Animacy,full,0.04987225875568725
Medial_Temporal,sub-15,Animacy,full,0.10236530387330356
Medial_Temporal,sub-16,Animacy,full,0.1575576360874976
Medial_Temporal,sub-17,Animacy,full,-0.021656169285180705
Medial_Temporal,sub-18,Animacy,full,0.06473026956425175
Medial_Temporal,sub-19,Animacy,full,0.03188585394246388
Medial_Temporal,sub-20,Animacy,full,0.05897943948130357
Medial_Temporal,sub-01,Animacy,semipartial,0.1109576235120966
Medial_Temporal,sub-02,Animacy,semipartial,0.06258961051704345
Medial_Temporal,sub-03,Animacy,semipartial,0.11603963779398749
Medial_Temporal,sub-04,Animacy,semipartial,0.05992886763230464
Medial_Temporal,sub-05,Animacy,semipartial,0.08510678712212658
Medial_Temporal,sub-06,Animacy,semipartial,0.046967107915756645
Medial_Temporal,sub-07,Animacy,semipartial,0.06861914667080564
Medial_Temporal,sub-08,Animacy,semipartial,0.20228201600185167
Medial_Temporal,sub-09,Animacy,semipartial,0.16776903121659117
Medial_Temporal,sub-10,Animacy,semipartial,-0.014943134255756028
Medial_Temporal,sub-11,Animacy,semipartial,0.10012076899241397
Medial_Temporal,sub-12,Animacy,semipartial,0.03839084438535429
Medial_Temporal,sub-13,Animacy,semipartial,0.13763440337557095
Medial_Temporal,sub-14,Animacy,semipartial,0.030438633917944928
Medial_Temporal,sub-15,Animacy,semipartial,0.08748501288165345
Medial_Temporal,sub-16,Animacy,semipartial,0.14560626487312833
Medial_Temporal,sub-17,Animacy,semipartial,-0.03463732794854587
Medial_Temporal,sub-18,Animacy,semipartial,0.0743642691521322
Medial_Temporal,sub-19,Animacy,semipartial,0.020641023001387523
Medial_Temporal,sub-20,Animacy,semipartial,0.04953706434138199
Medial_Temporal,sub-01,Category,full,0.07072836665306134
Medial_Temporal,sub-02,Category,full,0.05540626018111226
Medial_Temporal,sub-03,Category,full,0.0890389363863843
Medial_Temporal,sub-04,Category,full,0.03826237802537914
Medial_Temporal,sub-05,Category,full,0.006332695165940661
Medial_Temporal,sub-06,Category,full,0.04487630659339049
Medial_Temporal,sub-07,Category,full,0.05407892156288601
Medial_Temporal,sub-08,Category,full,0.07372204489836236
Medial_Temporal,sub-09,Category,full,0.08671231116055154
Medial_Temporal,sub-10,Category,full,0.03426490859952699
Medial_Temporal,sub-11,Category,full,0.03434158944355756
Medial_Temporal,sub-12,Category,full,0.059136068090079895
Medial_Temporal,sub-13,Category,full,0.13194520946252242
Medial_Temporal,sub-14,Category,full,0.0649638676283155
Medial_Temporal,sub-15,Category,full,0.06018417931503021
Medial_Temporal,sub-16,Category,full,0.061938296047654974
Medial_Temporal,sub-17,Category,full,0.03434174837615568
Medial_Temporal,sub-18,Category,full,-0.017256123589088446
Medial_Temporal,sub-19,Category,full,0.03858656769798873
Medial_Temporal,sub-20,Category,full,0.03695042426693504
Medial_Temporal,sub-01,Category,semipartial,0.03232749416564922
Medial_Temporal,sub-02,Category,semipartial,0.03402698263726373
Medial_Temporal,sub-03,Category,semipartial,0.04511180568932552
Medial_Temporal,sub-04,Category,semipartial,0.015437433026256348
Medial_Temporal,sub-05,Category,semipartial,-0.021297388182843713
Medial_Temporal,sub-06,Category,semipartial,0.027010828042360293
Medial_Temporal,sub-07,Category,semipartial,0.027125863270645752
Medial_Temporal,sub-08,Category,semipartial,-0.0009850273911952215
Medial_Temporal,sub-09,Category,semipartial,0.028494776365615673
Medial_Temporal,sub-10,Category,semipartial,0.03298548677557735
Medial_Temporal,sub-11,Category,semipartial,-0.002932885825904421
Medial_Temporal,sub-12,Category,semipartial,0.042544265859675724
Medial_Temporal,sub-13,Category,semipartial,0.08065500986738307
Medial_Temporal,sub-14,Category,semipartial,0.05187662045602273
Medial_Temporal,sub-15,Category,semipartial,0.027923031943606548
Medial_Temporal,sub-16,Category,semipartial,0.013588784806525306
Medial_Temporal,sub-17,Category,semipartial,0.044350488407323065
Medial_Temporal,sub-18,Category,semipartial,-0.040687008355786834
Medial_Temporal,sub-19,Category,semipartial,0.03134210801315215
Medial_Temporal,sub-20,Category,semipartial,0.017819378342457007
Medial_Temporal,sub-01,Gist,full,0.04227572962178019
Medial_Temporal,sub-02,Gist,full,0.05626457559780184
Medial_Temporal,sub-03,Gist,full,-0.04186920299177721
Medial_Temporal,sub-04,Gist,full,-0.037712645934122976
Medial_Temporal,sub-05,Gist,full,0.010698831492261635
Medial_Temporal,sub-06,Gist,full,-0.005651424998743648
Medial_Temporal,sub-07,Gist,full,-0.0509590137761673
Medial_Temporal,sub-08,Gist,full,-0.14586805718334192
Medial_Temporal,sub-09,Gist,full,0.027832509255705937
Medial_Temporal,sub-10,Gist,full,-0.12501854998025796
Medial_Temporal,sub-11,Gist,full,-0.08421279587497925
Medial_Temporal,sub-12,Gist,full,-0.027422952120120185
Medial_Temporal,sub-13,Gist,full,0.015064466061648171
Medial_Temporal,sub-14,Gist,full,0.008447002916874002
Medial_Temporal,sub-15,Gist,full,-0.017486489037425647
Medial_Temporal,sub-16,Gist,full,0.066710088015821
Medial_Temporal,sub-17,Gist,full,0.01730713744080815
Medial_Temporal,sub-18,Gist,full,-0.005522535733435167
Medial_Temporal,sub-19,Gist,full,0.04462398383232277
Medial_Temporal,sub-20,Gist,full,-0.030544862725819605
Medial_Temporal,sub-01,Gist,semipartial,0.0453440752617114
Medial_Temporal,sub-02,Gist,semipartial,0.05858018303354146
Medial_Temporal,sub-03,Gist,semipartial,-0.03816863033118544
Medial_Temporal,sub-04,Gist,semipartial,-0.03609260889337825
Medial_Temporal,sub-05,Gist,semipartial,0.011296620091212788
Medial_Temporal,sub-06,Gist,semipartial,-0.00382505442713725
Medial_Temporal,sub-07,Gist,semipartial,-0.04873592882393492
Medial_Temporal,sub-08,Gist,semipartial,-0.14242643177211237
Medial_Temporal,sub-09,Gist,semipartial,0.03171313242687487
Medial_Temporal,sub-10,Gist,semipartial,-0.12391794852802611
Medial_Temporal,sub-11,Gist,semipartial,-0.08259522037385711
Medial_Temporal,sub-12,Gist,semipartial,-0.025128837854205808
Medial_Temporal,sub-13,Gist,semipartial,0.02045304781406627
Medial_Temporal,sub-14,Gist,semipartial,0.010942588801224716
Medial_Temporal,sub-15,Gist,semipartial,-0.014939761610696746
Medial_Temporal,sub-16,Gist,semipartial,0.06962170660600259
Medial_Temporal,sub-17,Gist,semipartial,0.01841976626832483
Medial_Temporal,sub-18,Gist,semipartial,-0.005838164742198113
Medial_Temporal,sub-19,Gist,semipartial,0.046142935708886605
Medial_Temporal,sub-20,Gist,semipartial,-0.029011877843807293
Lateral_Temporal,sub-01,Animacy,full,0.10808562457366595
Lateral_Temporal,sub-02,Animacy,full,0.014545654507107595
Lateral_Temporal,sub-03,Animacy,full,0.12703556750811545
Lateral_Temporal,sub-04,Animacy,full,0.08606922079526542
Lateral_Temporal,sub-05,Animacy,full,0.11352450399637876
Lateral_Temporal,sub-06,Animacy,full,0.0676318454152594
Lateral_Temporal,sub-07,Animacy,full,-0.001867744522593277
Lateral_Temporal,sub-08,Animacy,full,0.14365697734386254
Lateral_Temporal,sub-09,Animacy,full,0.04102505037309786
Lateral_Temporal,sub-10,Animacy,full,0.0414068291706166
Lateral_Temporal,sub-11,Animacy,full,0.031056344471832857
Lateral_Temporal,sub-12,Animacy,full,0.046880596171823836
Lateral_Temporal,sub-13,Animacy,full,0.04950200940927517
Lateral_Temporal,sub-14,Animacy,full,0.018266788566375085
Lateral_Temporal,sub-15,Animacy,full,0.19207815122748031
Lateral_Temporal,sub-16,Animacy,full,0.14701171286026227
Lateral_Temporal,sub-17,Animacy,full,-0.014498152075252532
Lateral_Temporal,sub-18,Animacy,full,0.1388803464685545
Lateral_Temporal,sub-19,Animacy,full,0.13507939789080442
Lateral_Temporal,sub-20,Animacy,full,0.12248016249754133
Lateral_Temporal,sub-01,Animacy,semipartial,0.07268468064806496
Lateral_Temporal,sub-02,Animacy,semipartial,0.01384270338909147
Lateral_Temporal,sub-03,Animacy,semipartial,0.12105095244255679
Lateral_Temporal,sub-04,Animacy,semipartial,0.09811569339186499
Lateral_Temporal,sub-05,Animacy,semipartial,0.11576484757870815
Lateral_Temporal,sub-06,Animacy,semipartial,0.060264348955606215
Lateral_Temporal,sub-07,Animacy,semipartial,-0.0053863573166872646
Lateral_Temporal,sub-08,Animacy,semipartial,0.15722221358141802
Lateral_Temporal,sub-09,Animacy,semipartial,0.03677154345336581
Lateral_Temporal,sub-10,Animacy,semipartial,0.03349280947441271
Lateral_Temporal,sub-11,Animacy,semipartial,0.03245520531715811
Lateral_Temporal,sub-12,Animacy,semipartial,0.036623157772651425
Lateral_Temporal,sub-13,Animacy,semipartial,0.035877977845713685
Lateral_Temporal,sub-14,Animacy,semipartial,0.012212242002956467
Lateral_Temporal,sub-15,Animacy,semipartial,0.17363050816332687
Lateral_Temporal,sub-16,Animacy,semipartial,0.15871067083430396
Lateral_Temporal,sub-17,Animacy,semipartial,-0.021916169429369046
Lateral_Temporal,sub-18,Animacy,semipartial,0.1422680336623102
Lateral_Temporal,sub-19,Animacy,semipartial,0.11781153645100463
Lateral_Temporal,sub-20,Animacy,semipartial,0.11016365311716872
Lateral_Temporal,sub-01,Category,full,0.12042598072063902
Lateral_Temporal,sub-02,Category,full,0.004996188779968585
Lateral_Temporal,sub-03,Category,full,0.038324478234007954
Lateral_Temporal,sub-04,Category,full,-0.020818493020363704
Lateral_Temporal,sub-05,Category,full,0.012826016221304101
Lateral_Temporal,sub-06,Category,full,0.03388004774984636
Lateral_Temporal,sub-07,Category,full,0.01025286758914495
Lateral_Temporal,sub-08,Category,full,-0.016951626842822008
Lateral_Temporal,sub-09,Category,full,0.01945583479339392
Lateral_Temporal,sub-10,Category,full,0.029782523296117462
Lateral_Temporal,sub-11,Category,full,0.000489483282100839
Lateral_Temporal,sub-12,Category,full,0.037029874914637016
Lateral_Temporal,sub-13,Category,full,0.048026337054192514
Lateral_Temporal,sub-14,Category,full,0.02102008847555411
Lateral_Temporal,sub-15,Category,full,0.08535592683263477
Lateral_Temporal,sub-16,Category,full,-0.009102246427181236
Lateral_Temporal,sub-17,Category,full,0.019714879364604036
Lateral_Temporal,sub-18,Category,full,0.012998372873426596
Lateral_Temporal,sub-19,Category,full,0.07265365442833853
Lateral_Temporal,sub-20,Category,full,0.0560289372731713
Lateral_Temporal,sub-01,Category,semipartial,0.08864806871367199
Lateral_Temporal,sub-02,Category,semipartial,0.001674477212150755
Lateral_Temporal,sub-03,Category,semipartial,-0.003997875817054685
Lateral_Temporal,sub-04,Category,semipartial,-0.0521015902672196
Lateral_Temporal,sub-05,Category,semipartial,-0.024511045200278973
Lateral_Temporal,sub-06,Category,semipartial,0.015653448223838826
Lateral_Temporal,sub-07,Category,semipartial,0.012380318685232549
Lateral_Temporal,sub-08,Category,semipartial,-0.07141510232502864
Lateral_Temporal,sub-09,Category,semipartial,0.007082142194796763
Lateral_Temporal,sub-10,Category,semipartial,0.01685403133099713
Lateral_Temporal,sub-11,Category,semipartial,-0.01186247173287926
Lateral_Temporal,sub-12,Category,semipartial,0.021347781229068486
Lateral_Temporal,sub-13,Category,semipartial,0.034134994754724104
Lateral_Temporal,sub-14,Category,semipartial,0.016917082710440443
Lateral_Temporal,sub-15,Category,semipartial,0.023159193480923594
Lateral_Temporal,sub-16,Category,semipartial,-0.059284514763400235
Lateral_Temporal,sub-17,Category,semipartial,0.02736134051443278
Lateral_Temporal,sub-18,Category,semipartial,-0.035003835922627104
Lateral_Temporal,sub-19,Category,semipartial,0.030015733740333082
Lateral_Temporal,sub-20,Category,semipartial,0.016440803617536887
Lateral_Temporal,sub-01,Gist,full,-0.04932375027282065
Lateral_Temporal,sub-02,Gist,full,0.04203875166969331
Lateral_Temporal,sub-03,Gist,full,-0.026965351606476288
Lateral_Temporal,sub-04,Gist,full,-0.014966229505483666
Lateral_Temporal,sub-05,Gist,full,0.02829127526305082
Lateral_Temporal,sub-06,Gist,full,0.09239916194417998
Lateral_Temporal,sub-07,Gist,full,0.02697250988073561
Lateral_Temporal,sub-08,Gist,full,-0.1244858032550622
Lateral_Temporal,sub-09,Gist,full,0.018044846630647517
Lateral_Temporal,sub-10,Gist,full,-0.012975718389558341
Lateral_Temporal,sub-11,Gist,full,-0.05173889753678218
Lateral_Temporal,sub-12,Gist,full,-0.052177210360701186
Lateral_Temporal,sub-13,Gist,full,0.010041450700112382
Lateral_Temporal,sub-14,Gist,full,0.028906002891853282
Lateral_Temporal,sub-15,Gist,full,-0.034633833190164165
